"Data" "Ora" "FlussoImport" "FlussoExport" "Zona"
"64591" 2023-10-02 "14" 3285 0 "XFRA"
"64592" 2023-10-02 "14" 0 31.385 "XGRE"
"64593" 2023-10-02 "15" 753 0 "BSP"
"64594" 2023-10-02 "15" 0 0 "XAUS"
"64595" 2023-10-02 "15" 3285 0 "XFRA"
"64596" 2023-10-02 "15" 0 500 "XGRE"
"64597" 2023-10-02 "16" 753 0 "BSP"
"64598" 2023-10-02 "16" 0 0 "XAUS"
"64599" 2023-10-02 "16" 3285 0 "XFRA"
"64600" 2023-10-02 "16" 0 448.015 "XGRE"
"64601" 2023-10-02 "17" 753 0 "BSP"
"64602" 2023-10-02 "17" 0 0 "XAUS"
"64603" 2023-10-02 "17" 3285 0 "XFRA"
"64604" 2023-10-02 "17" 0 57.353 "XGRE"
"64605" 2023-10-02 "18" 0 660 "BSP"
"64606" 2023-10-02 "18" 0 0 "XAUS"
"64607" 2023-10-02 "18" 3285 0 "XFRA"
"64608" 2023-10-02 "18" 0 78.781 "XGRE"
"64609" 2023-10-02 "19" 0 660 "BSP"
"64610" 2023-10-02 "19" 0 0 "XAUS"
"64611" 2023-10-02 "19" 3285 0 "XFRA"
"64612" 2023-10-02 "19" 0 373.284 "XGRE"
"64613" 2023-10-02 "20" 0 660 "BSP"
"64614" 2023-10-02 "20" 0 0 "XAUS"
"64615" 2023-10-02 "20" 3285 0 "XFRA"
"64616" 2023-10-02 "20" 0 348.908 "XGRE"
"64617" 2023-10-02 "21" 753 0 "BSP"
"64618" 2023-10-02 "21" 0 0 "XAUS"
"64619" 2023-10-02 "21" 2950.875 0 "XFRA"
"64620" 2023-10-02 "21" 500 0 "XGRE"
"64621" 2023-10-02 "22" 753 0 "BSP"
"64622" 2023-10-02 "22" 0 0 "XAUS"
"64623" 2023-10-02 "22" 3285 0 "XFRA"
"64624" 2023-10-02 "22" 500 0 "XGRE"
"64625" 2023-10-02 "23" 753 0 "BSP"
"64626" 2023-10-02 "23" 0 0 "XAUS"
"64627" 2023-10-02 "23" 3285 0 "XFRA"
"64628" 2023-10-02 "23" 500 0 "XGRE"
"64629" 2023-10-02 "24" 641 0 "BSP"
"64630" 2023-10-02 "24" 0 0 "XAUS"
"64631" 2023-10-02 "24" 3138 0 "XFRA"
"64632" 2023-10-02 "24" 500 0 "XGRE"
"64638" 2023-10-03 "1" 641 0 "BSP"
"64639" 2023-10-03 "1" 0 0 "XAUS"
"64640" 2023-10-03 "1" 2600 0 "XFRA"
"64641" 2023-10-03 "1" 500 0 "XGRE"
"64642" 2023-10-03 "2" 641 0 "BSP"
"64643" 2023-10-03 "2" 0 0 "XAUS"
"64644" 2023-10-03 "2" 2600 0 "XFRA"
"64645" 2023-10-03 "2" 500 0 "XGRE"
"64646" 2023-10-03 "3" 641 0 "BSP"
"64647" 2023-10-03 "3" 0 0 "XAUS"
"64648" 2023-10-03 "3" 2600 0 "XFRA"
"64649" 2023-10-03 "3" 500 0 "XGRE"
"64650" 2023-10-03 "4" 641 0 "BSP"
"64651" 2023-10-03 "4" 0 0 "XAUS"
"64652" 2023-10-03 "4" 2600 0 "XFRA"
"64653" 2023-10-03 "4" 500 0 "XGRE"
"64654" 2023-10-03 "5" 641 0 "BSP"
"64655" 2023-10-03 "5" 0 0 "XAUS"
"64656" 2023-10-03 "5" 2600 0 "XFRA"
"64657" 2023-10-03 "5" 500 0 "XGRE"
"64658" 2023-10-03 "6" 641 0 "BSP"
"64659" 2023-10-03 "6" 0 0 "XAUS"
"64660" 2023-10-03 "6" 2600 0 "XFRA"
"64661" 2023-10-03 "6" 500 0 "XGRE"
"64662" 2023-10-03 "7" 641 0 "BSP"
"64663" 2023-10-03 "7" 0 0 "XAUS"
"64664" 2023-10-03 "7" 2600 0 "XFRA"
"64665" 2023-10-03 "7" 500 0 "XGRE"
"64666" 2023-10-03 "8" 610.097 0 "BSP"
"64667" 2023-10-03 "8" 0 0 "XAUS"
"64668" 2023-10-03 "8" 2600 0 "XFRA"
"64669" 2023-10-03 "8" 500 0 "XGRE"
"64670" 2023-10-03 "9" 753 0 "BSP"
"64671" 2023-10-03 "9" 0 0 "XAUS"
"64672" 2023-10-03 "9" 2600 0 "XFRA"
"64673" 2023-10-03 "9" 500 0 "XGRE"
"64674" 2023-10-03 "10" 753 0 "BSP"
"64675" 2023-10-03 "10" 0 0 "XAUS"
"64676" 2023-10-03 "10" 2600 0 "XFRA"
"64677" 2023-10-03 "10" 0 0 "XGRE"
"64678" 2023-10-03 "11" 753 0 "BSP"
"64679" 2023-10-03 "11" 0 0 "XAUS"
"64680" 2023-10-03 "11" 2600 0 "XFRA"
"64681" 2023-10-03 "11" 0 0 "XGRE"
"64682" 2023-10-03 "12" 753 0 "BSP"
"64683" 2023-10-03 "12" 0 0 "XAUS"
"64684" 2023-10-03 "12" 2600 0 "XFRA"
"64685" 2023-10-03 "12" 0 0 "XGRE"
"64686" 2023-10-03 "13" 753 0 "BSP"
"64687" 2023-10-03 "13" 0 0 "XAUS"
"64688" 2023-10-03 "13" 2600 0 "XFRA"
"64689" 2023-10-03 "13" 0 0 "XGRE"
"64690" 2023-10-03 "14" 753 0 "BSP"
"64691" 2023-10-03 "14" 0 0 "XAUS"
"64692" 2023-10-03 "14" 2600 0 "XFRA"
"64693" 2023-10-03 "14" 0 0 "XGRE"
"64694" 2023-10-03 "15" 753 0 "BSP"
"64695" 2023-10-03 "15" 0 0 "XAUS"
"64696" 2023-10-03 "15" 2600 0 "XFRA"
"64697" 2023-10-03 "15" 0 0 "XGRE"
"64698" 2023-10-03 "16" 753 0 "BSP"
"64699" 2023-10-03 "16" 0 0 "XAUS"
"64700" 2023-10-03 "16" 2600 0 "XFRA"
"64701" 2023-10-03 "16" 0 0 "XGRE"
"64702" 2023-10-03 "17" 753 0 "BSP"
"64703" 2023-10-03 "17" 0 0 "XAUS"
"64704" 2023-10-03 "17" 2600 0 "XFRA"
"64705" 2023-10-03 "17" 0 0 "XGRE"
"64706" 2023-10-03 "18" 753 0 "BSP"
"64707" 2023-10-03 "18" 0 0 "XAUS"
"64708" 2023-10-03 "18" 2600 0 "XFRA"
"64709" 2023-10-03 "18" 0 0 "XGRE"
"64710" 2023-10-03 "19" 753 0 "BSP"
"64711" 2023-10-03 "19" 0 0 "XAUS"
"64712" 2023-10-03 "19" 2600 0 "XFRA"
"64713" 2023-10-03 "19" 0 0 "XGRE"
"64714" 2023-10-03 "20" 753 0 "BSP"
"64715" 2023-10-03 "20" 0 0 "XAUS"
"64716" 2023-10-03 "20" 2600 0 "XFRA"
"64717" 2023-10-03 "20" 0 0 "XGRE"
"64718" 2023-10-03 "21" 753 0 "BSP"
"64719" 2023-10-03 "21" 0 0 "XAUS"
"64720" 2023-10-03 "21" 2600 0 "XFRA"
"64721" 2023-10-03 "21" 0 0 "XGRE"
"64722" 2023-10-03 "22" 753 0 "BSP"
"64723" 2023-10-03 "22" 0 0 "XAUS"
"64724" 2023-10-03 "22" 2600 0 "XFRA"
"64725" 2023-10-03 "22" 0 0 "XGRE"
"64726" 2023-10-03 "23" 753 0 "BSP"
"64727" 2023-10-03 "23" 0 0 "XAUS"
"64728" 2023-10-03 "23" 2600 0 "XFRA"
"64729" 2023-10-03 "23" 0 0 "XGRE"
"64730" 2023-10-03 "24" 641 0 "BSP"
"64731" 2023-10-03 "24" 0 0 "XAUS"
"64732" 2023-10-03 "24" 2600 0 "XFRA"
"64733" 2023-10-03 "24" 0 0 "XGRE"
"64739" 2023-10-04 "1" 675 0 "BSP"
"64740" 2023-10-04 "1" 0 0 "XAUS"
"64741" 2023-10-04 "1" 3303 0 "XFRA"
"64742" 2023-10-04 "1" 0 0 "XGRE"
"64743" 2023-10-04 "2" 675 0 "BSP"
"64744" 2023-10-04 "2" 0 0 "XAUS"
"64745" 2023-10-04 "2" 3303 0 "XFRA"
"64746" 2023-10-04 "2" 0 0 "XGRE"
"64747" 2023-10-04 "3" 675 0 "BSP"
"64748" 2023-10-04 "3" 0 0 "XAUS"
"64749" 2023-10-04 "3" 3303 0 "XFRA"
"64750" 2023-10-04 "3" 0 0 "XGRE"
"64751" 2023-10-04 "4" 712 0 "BSP"
"64752" 2023-10-04 "4" 0 0 "XAUS"
"64753" 2023-10-04 "4" 3487 0 "XFRA"
"64754" 2023-10-04 "4" 0 0 "XGRE"
"64755" 2023-10-04 "5" 712 0 "BSP"
"64756" 2023-10-04 "5" 0 0 "XAUS"
"64757" 2023-10-04 "5" 3487 0 "XFRA"
"64758" 2023-10-04 "5" 0 0 "XGRE"
"64759" 2023-10-04 "6" 712 0 "BSP"
"64760" 2023-10-04 "6" 0 0 "XAUS"
"64761" 2023-10-04 "6" 3487 0 "XFRA"
"64762" 2023-10-04 "6" 0 0 "XGRE"
"64763" 2023-10-04 "7" 712 0 "BSP"
"64764" 2023-10-04 "7" 0 0 "XAUS"
"64765" 2023-10-04 "7" 3487 0 "XFRA"
"64766" 2023-10-04 "7" 0 0 "XGRE"
"64767" 2023-10-04 "8" 676 0 "BSP"
"64768" 2023-10-04 "8" 0 0 "XAUS"
"64769" 2023-10-04 "8" 2948 0 "XFRA"
"64770" 2023-10-04 "8" 0 0 "XGRE"
"64771" 2023-10-04 "9" 676 0 "BSP"
"64772" 2023-10-04 "9" 0 0 "XAUS"
"64773" 2023-10-04 "9" 2948 0 "XFRA"
"64774" 2023-10-04 "9" 0 0 "XGRE"
"64775" 2023-10-04 "10" 696 0 "BSP"
"64776" 2023-10-04 "10" 0 0 "XAUS"
"64777" 2023-10-04 "10" 3038 0 "XFRA"
"64778" 2023-10-04 "10" 0 0 "XGRE"
"64779" 2023-10-04 "11" 696 0 "BSP"
"64780" 2023-10-04 "11" 0 0 "XAUS"
"64781" 2023-10-04 "11" 3038 0 "XFRA"
"64782" 2023-10-04 "11" 0 0 "XGRE"
"64783" 2023-10-04 "12" 696 0 "BSP"
"64784" 2023-10-04 "12" 0 0 "XAUS"
"64785" 2023-10-04 "12" 3038 0 "XFRA"
"64786" 2023-10-04 "12" 0 0 "XGRE"
"64787" 2023-10-04 "13" 648 0 "BSP"
"64788" 2023-10-04 "13" 0 0 "XAUS"
"64789" 2023-10-04 "13" 2829 0 "XFRA"
"64790" 2023-10-04 "13" 0 0 "XGRE"
"64791" 2023-10-04 "14" 648 0 "BSP"
"64792" 2023-10-04 "14" 0 0 "XAUS"
"64793" 2023-10-04 "14" 2829 0 "XFRA"
"64794" 2023-10-04 "14" 0 0 "XGRE"
"64795" 2023-10-04 "15" 648 0 "BSP"
"64796" 2023-10-04 "15" 0 0 "XAUS"
"64797" 2023-10-04 "15" 2829 0 "XFRA"
"64798" 2023-10-04 "15" 0 0 "XGRE"
"64799" 2023-10-04 "16" 651 0 "BSP"
"64800" 2023-10-04 "16" 0 0 "XAUS"
"64801" 2023-10-04 "16" 2839 0 "XFRA"
"64802" 2023-10-04 "16" 0 0 "XGRE"
"64803" 2023-10-04 "17" 427.182 0 "BSP"
"64804" 2023-10-04 "17" 0 0 "XAUS"
"64805" 2023-10-04 "17" 2839 0 "XFRA"
"64806" 2023-10-04 "17" 0 0 "XGRE"
"64807" 2023-10-04 "18" 62.188 0 "BSP"
"64808" 2023-10-04 "18" 0 0 "XAUS"
"64809" 2023-10-04 "18" 2839 0 "XFRA"
"64810" 2023-10-04 "18" 0 0 "XGRE"
"64811" 2023-10-04 "19" 257.611 0 "BSP"
"64812" 2023-10-04 "19" 0 0 "XAUS"
"64813" 2023-10-04 "19" 2688 0 "XFRA"
"64814" 2023-10-04 "19" 0 0 "XGRE"
"64815" 2023-10-04 "20" 512.481 0 "BSP"
"64816" 2023-10-04 "20" 0 0 "XAUS"
"64817" 2023-10-04 "20" 2688 0 "XFRA"
"64818" 2023-10-04 "20" 0 443.686 "XGRE"
"64819" 2023-10-04 "21" 616 0 "BSP"
"64820" 2023-10-04 "21" 0 0 "XAUS"
"64821" 2023-10-04 "21" 2688 0 "XFRA"
"64822" 2023-10-04 "21" 500 0 "XGRE"
"64823" 2023-10-04 "22" 627 0 "BSP"
"64824" 2023-10-04 "22" 0 0 "XAUS"
"64825" 2023-10-04 "22" 2734 0 "XFRA"
"64826" 2023-10-04 "22" 500 0 "XGRE"
"64827" 2023-10-04 "23" 627 0 "BSP"
"64828" 2023-10-04 "23" 0 0 "XAUS"
"64829" 2023-10-04 "23" 2734 0 "XFRA"
"64830" 2023-10-04 "23" 500 0 "XGRE"
"64831" 2023-10-04 "24" 521 0 "BSP"
"64832" 2023-10-04 "24" 0 0 "XAUS"
"64833" 2023-10-04 "24" 2551 0 "XFRA"
"64834" 2023-10-04 "24" 500 0 "XGRE"
"64840" 2023-10-05 "1" 641 0 "BSP"
"64841" 2023-10-05 "1" 0 0 "XAUS"
"64842" 2023-10-05 "1" 3138 0 "XFRA"
"64843" 2023-10-05 "1" 500 0 "XGRE"
"64844" 2023-10-05 "2" 641 0 "BSP"
"64845" 2023-10-05 "2" 0 0 "XAUS"
"64846" 2023-10-05 "2" 3138 0 "XFRA"
"64847" 2023-10-05 "2" 500 0 "XGRE"
"64848" 2023-10-05 "3" 641 0 "BSP"
"64849" 2023-10-05 "3" 0 0 "XAUS"
"64850" 2023-10-05 "3" 3138 0 "XFRA"
"64851" 2023-10-05 "3" 395.341 0 "XGRE"
"64852" 2023-10-05 "4" 641 0 "BSP"
"64853" 2023-10-05 "4" 0 0 "XAUS"
"64854" 2023-10-05 "4" 3138 0 "XFRA"
"64855" 2023-10-05 "4" 464.874 0 "XGRE"
"64856" 2023-10-05 "5" 641 0 "BSP"
"64857" 2023-10-05 "5" 0 0 "XAUS"
"64858" 2023-10-05 "5" 3138 0 "XFRA"
"64859" 2023-10-05 "5" 500 0 "XGRE"
"64860" 2023-10-05 "6" 641 0 "BSP"
"64861" 2023-10-05 "6" 0 0 "XAUS"
"64862" 2023-10-05 "6" 3138 0 "XFRA"
"64863" 2023-10-05 "6" 500 0 "XGRE"
"64864" 2023-10-05 "7" 289.284 0 "BSP"
"64865" 2023-10-05 "7" 0 0 "XAUS"
"64866" 2023-10-05 "7" 3138 0 "XFRA"
"64867" 2023-10-05 "7" 0 500 "XGRE"
"64868" 2023-10-05 "8" 174.624 0 "BSP"
"64869" 2023-10-05 "8" 0 0 "XAUS"
"64870" 2023-10-05 "8" 3285 0 "XFRA"
"64871" 2023-10-05 "8" 0 36.437 "XGRE"
"64872" 2023-10-05 "9" 753 0 "BSP"
"64873" 2023-10-05 "9" 0 0 "XAUS"
"64874" 2023-10-05 "9" 3285 0 "XFRA"
"64875" 2023-10-05 "9" 500 0 "XGRE"
"64876" 2023-10-05 "10" 753 0 "BSP"
"64877" 2023-10-05 "10" 0 0 "XAUS"
"64878" 2023-10-05 "10" 3285 0 "XFRA"
"64879" 2023-10-05 "10" 500 0 "XGRE"
"64880" 2023-10-05 "11" 753 0 "BSP"
"64881" 2023-10-05 "11" 0 0 "XAUS"
"64882" 2023-10-05 "11" 3285 0 "XFRA"
"64883" 2023-10-05 "11" 500 0 "XGRE"
"64884" 2023-10-05 "12" 753 0 "BSP"
"64885" 2023-10-05 "12" 0 0 "XAUS"
"64886" 2023-10-05 "12" 3285 0 "XFRA"
"64887" 2023-10-05 "12" 500 0 "XGRE"
"64888" 2023-10-05 "13" 753 0 "BSP"
"64889" 2023-10-05 "13" 0 0 "XAUS"
"64890" 2023-10-05 "13" 3285 0 "XFRA"
"64891" 2023-10-05 "13" 500 0 "XGRE"
"64892" 2023-10-05 "14" 753 0 "BSP"
"64893" 2023-10-05 "14" 0 0 "XAUS"
"64894" 2023-10-05 "14" 3285 0 "XFRA"
"64895" 2023-10-05 "14" 500 0 "XGRE"
"64896" 2023-10-05 "15" 753 0 "BSP"
"64897" 2023-10-05 "15" 0 0 "XAUS"
"64898" 2023-10-05 "15" 3285 0 "XFRA"
"64899" 2023-10-05 "15" 500 0 "XGRE"
"64900" 2023-10-05 "16" 753 0 "BSP"
"64901" 2023-10-05 "16" 0 0 "XAUS"
"64902" 2023-10-05 "16" 3285 0 "XFRA"
"64903" 2023-10-05 "16" 500 0 "XGRE"
"64904" 2023-10-05 "17" 753 0 "BSP"
"64905" 2023-10-05 "17" 0 0 "XAUS"
"64906" 2023-10-05 "17" 3285 0 "XFRA"
"64907" 2023-10-05 "17" 203.748 0 "XGRE"
"64908" 2023-10-05 "18" 256.924 0 "BSP"
"64909" 2023-10-05 "18" 0 0 "XAUS"
"64910" 2023-10-05 "18" 3285 0 "XFRA"
"64911" 2023-10-05 "18" 0 500 "XGRE"
"64912" 2023-10-05 "19" 0 660 "BSP"
"64913" 2023-10-05 "19" 0 0 "XAUS"
"64914" 2023-10-05 "19" 3285 0 "XFRA"
"64915" 2023-10-05 "19" 0 500 "XGRE"
"64916" 2023-10-05 "20" 0 660 "BSP"
"64917" 2023-10-05 "20" 0 0 "XAUS"
"64918" 2023-10-05 "20" 3285 0 "XFRA"
"64919" 2023-10-05 "20" 0 500 "XGRE"
"64920" 2023-10-05 "21" 359.808 0 "BSP"
"64921" 2023-10-05 "21" 0 0 "XAUS"
"64922" 2023-10-05 "21" 3285 0 "XFRA"
"64923" 2023-10-05 "21" 500 0 "XGRE"
"64924" 2023-10-05 "22" 753 0 "BSP"
"64925" 2023-10-05 "22" 0 0 "XAUS"
"64926" 2023-10-05 "22" 3285 0 "XFRA"
"64927" 2023-10-05 "22" 500 0 "XGRE"
"64928" 2023-10-05 "23" 753 0 "BSP"
"64929" 2023-10-05 "23" 0 0 "XAUS"
"64930" 2023-10-05 "23" 3285 0 "XFRA"
"64931" 2023-10-05 "23" 500 0 "XGRE"
"64932" 2023-10-05 "24" 641 0 "BSP"
"64933" 2023-10-05 "24" 0 0 "XAUS"
"64934" 2023-10-05 "24" 3138 0 "XFRA"
"64935" 2023-10-05 "24" 392.351 0 "XGRE"
"64941" 2023-10-06 "1" 640 0 "BSP"
"64942" 2023-10-06 "1" 0 0 "XAUS"
"64943" 2023-10-06 "1" 3133 0 "XFRA"
"64944" 2023-10-06 "1" 500 0 "XGRE"
"64945" 2023-10-06 "2" 640 0 "BSP"
"64946" 2023-10-06 "2" 0 0 "XAUS"
"64947" 2023-10-06 "2" 3133 0 "XFRA"
"64948" 2023-10-06 "2" 500 0 "XGRE"
"64949" 2023-10-06 "3" 640 0 "BSP"
"64950" 2023-10-06 "3" 0 0 "XAUS"
"64951" 2023-10-06 "3" 3133 0 "XFRA"
"64952" 2023-10-06 "3" 443.514 0 "XGRE"
"64953" 2023-10-06 "4" 591 0 "BSP"
"64954" 2023-10-06 "4" 0 0 "XAUS"
"64955" 2023-10-06 "4" 2895 0 "XFRA"
"64956" 2023-10-06 "4" 500 0 "XGRE"
"64957" 2023-10-06 "5" 591 0 "BSP"
"64958" 2023-10-06 "5" 0 0 "XAUS"
"64959" 2023-10-06 "5" 2895 0 "XFRA"
"64960" 2023-10-06 "5" 500 0 "XGRE"
"64961" 2023-10-06 "6" 591 0 "BSP"
"64962" 2023-10-06 "6" 0 0 "XAUS"
"64963" 2023-10-06 "6" 2895 0 "XFRA"
"64964" 2023-10-06 "6" 500 0 "XGRE"
"64965" 2023-10-06 "7" 591 0 "BSP"
"64966" 2023-10-06 "7" 0 0 "XAUS"
"64967" 2023-10-06 "7" 2895 0 "XFRA"
"64968" 2023-10-06 "7" 471.972 0 "XGRE"
"64969" 2023-10-06 "8" 721 0 "BSP"
"64970" 2023-10-06 "8" 0 0 "XAUS"
"64971" 2023-10-06 "8" 3147 0 "XFRA"
"64972" 2023-10-06 "8" 413.816 0 "XGRE"
"64973" 2023-10-06 "9" 721 0 "BSP"
"64974" 2023-10-06 "9" 0 0 "XAUS"
"64975" 2023-10-06 "9" 3147 0 "XFRA"
"64976" 2023-10-06 "9" 500 0 "XGRE"
"64977" 2023-10-06 "10" 630 0 "BSP"
"64978" 2023-10-06 "10" 0 0 "XAUS"
"64979" 2023-10-06 "10" 2746 0 "XFRA"
"64980" 2023-10-06 "10" 500 0 "XGRE"
"64981" 2023-10-06 "11" 630 0 "BSP"
"64982" 2023-10-06 "11" 0 0 "XAUS"
"64983" 2023-10-06 "11" 2746 0 "XFRA"
"64984" 2023-10-06 "11" 500 0 "XGRE"
"64985" 2023-10-06 "12" 630 0 "BSP"
"64986" 2023-10-06 "12" 0 0 "XAUS"
"64987" 2023-10-06 "12" 2746 0 "XFRA"
"64988" 2023-10-06 "12" 500 0 "XGRE"
"64989" 2023-10-06 "13" 634 0 "BSP"
"64990" 2023-10-06 "13" 0 0 "XAUS"
"64991" 2023-10-06 "13" 2767 0 "XFRA"
"64992" 2023-10-06 "13" 500 0 "XGRE"
"64993" 2023-10-06 "14" 634 0 "BSP"
"64994" 2023-10-06 "14" 0 0 "XAUS"
"64995" 2023-10-06 "14" 2767 0 "XFRA"
"64996" 2023-10-06 "14" 500 0 "XGRE"
"64997" 2023-10-06 "15" 634 0 "BSP"
"64998" 2023-10-06 "15" 0 0 "XAUS"
"64999" 2023-10-06 "15" 2767 0 "XFRA"
"65000" 2023-10-06 "15" 500 0 "XGRE"
"65001" 2023-10-06 "16" 650 0 "BSP"
"65002" 2023-10-06 "16" 0 0 "XAUS"
"65003" 2023-10-06 "16" 2837 0 "XFRA"
"65004" 2023-10-06 "16" 500 0 "XGRE"
"65005" 2023-10-06 "17" 650 0 "BSP"
"65006" 2023-10-06 "17" 0 0 "XAUS"
"65007" 2023-10-06 "17" 2837 0 "XFRA"
"65008" 2023-10-06 "17" 500 0 "XGRE"
"65009" 2023-10-06 "18" 575.442 0 "BSP"
"65010" 2023-10-06 "18" 0 0 "XAUS"
"65011" 2023-10-06 "18" 2837 0 "XFRA"
"65012" 2023-10-06 "18" 220.165 0 "XGRE"
"65013" 2023-10-06 "19" 797 0 "BSP"
"65014" 2023-10-06 "19" 0 0 "XAUS"
"65015" 2023-10-06 "19" 3476 0 "XFRA"
"65016" 2023-10-06 "19" 0 158.563 "XGRE"
"65017" 2023-10-06 "20" 745.915 0 "BSP"
"65018" 2023-10-06 "20" 0 0 "XAUS"
"65019" 2023-10-06 "20" 3481 0 "XFRA"
"65020" 2023-10-06 "20" 28.3 0 "XGRE"
"65021" 2023-10-06 "21" 798 0 "BSP"
"65022" 2023-10-06 "21" 0 0 "XAUS"
"65023" 2023-10-06 "21" 3481 0 "XFRA"
"65024" 2023-10-06 "21" 306.759 0 "XGRE"
"65025" 2023-10-06 "22" 756 0 "BSP"
"65026" 2023-10-06 "22" 0 0 "XAUS"
"65027" 2023-10-06 "22" 3298 0 "XFRA"
"65028" 2023-10-06 "22" 371.536 0 "XGRE"
"65029" 2023-10-06 "23" 756 0 "BSP"
"65030" 2023-10-06 "23" 0 0 "XAUS"
"65031" 2023-10-06 "23" 3298 0 "XFRA"
"65032" 2023-10-06 "23" 500 0 "XGRE"
"65033" 2023-10-06 "24" 644 0 "BSP"
"65034" 2023-10-06 "24" 0 0 "XAUS"
"65035" 2023-10-06 "24" 3152 0 "XFRA"
"65036" 2023-10-06 "24" 500 0 "XGRE"
"65042" 2023-10-07 "1" 641 0 "BSP"
"65043" 2023-10-07 "1" 0 0 "XAUS"
"65044" 2023-10-07 "1" 3138 0 "XFRA"
"65045" 2023-10-07 "1" 500 0 "XGRE"
"65046" 2023-10-07 "2" 641 0 "BSP"
"65047" 2023-10-07 "2" 0 0 "XAUS"
"65048" 2023-10-07 "2" 3138 0 "XFRA"
"65049" 2023-10-07 "2" 500 0 "XGRE"
"65050" 2023-10-07 "3" 641 0 "BSP"
"65051" 2023-10-07 "3" 0 0 "XAUS"
"65052" 2023-10-07 "3" 3138 0 "XFRA"
"65053" 2023-10-07 "3" 500 0 "XGRE"
"65054" 2023-10-07 "4" 641 0 "BSP"
"65055" 2023-10-07 "4" 0 0 "XAUS"
"65056" 2023-10-07 "4" 3138 0 "XFRA"
"65057" 2023-10-07 "4" 500 0 "XGRE"
"65058" 2023-10-07 "5" 641 0 "BSP"
"65059" 2023-10-07 "5" 0 0 "XAUS"
"65060" 2023-10-07 "5" 3138 0 "XFRA"
"65061" 2023-10-07 "5" 500 0 "XGRE"
"65062" 2023-10-07 "6" 641 0 "BSP"
"65063" 2023-10-07 "6" 0 0 "XAUS"
"65064" 2023-10-07 "6" 3138 0 "XFRA"
"65065" 2023-10-07 "6" 500 0 "XGRE"
"65066" 2023-10-07 "7" 641 0 "BSP"
"65067" 2023-10-07 "7" 0 0 "XAUS"
"65068" 2023-10-07 "7" 3138 0 "XFRA"
"65069" 2023-10-07 "7" 500 0 "XGRE"
"65070" 2023-10-07 "8" 630 0 "BSP"
"65071" 2023-10-07 "8" 0 0 "XAUS"
"65072" 2023-10-07 "8" 2746 0 "XFRA"
"65073" 2023-10-07 "8" 500 0 "XGRE"
"65074" 2023-10-07 "9" 630 0 "BSP"
"65075" 2023-10-07 "9" 0 0 "XAUS"
"65076" 2023-10-07 "9" 2746 0 "XFRA"
"65077" 2023-10-07 "9" 500 0 "XGRE"
"65078" 2023-10-07 "10" 645 0 "BSP"
"65079" 2023-10-07 "10" 0 0 "XAUS"
"65080" 2023-10-07 "10" 2813 0 "XFRA"
"65081" 2023-10-07 "10" 500 0 "XGRE"
"65082" 2023-10-07 "11" 645 0 "BSP"
"65083" 2023-10-07 "11" 0 0 "XAUS"
"65084" 2023-10-07 "11" 2813 0 "XFRA"
"65085" 2023-10-07 "11" 500 0 "XGRE"
"65086" 2023-10-07 "12" 645 0 "BSP"
"65087" 2023-10-07 "12" 0 0 "XAUS"
"65088" 2023-10-07 "12" 2813 0 "XFRA"
"65089" 2023-10-07 "12" 500 0 "XGRE"
"65090" 2023-10-07 "13" 71 0 "BSP"
"65091" 2023-10-07 "13" 0 0 "XAUS"
"65092" 2023-10-07 "13" 2977 0 "XFRA"
"65093" 2023-10-07 "13" 500 0 "XGRE"
"65094" 2023-10-07 "14" 0 344 "BSP"
"65095" 2023-10-07 "14" 0 0 "XAUS"
"65096" 2023-10-07 "14" 2977 0 "XFRA"
"65097" 2023-10-07 "14" 500 0 "XGRE"
"65098" 2023-10-07 "15" 682 0 "BSP"
"65099" 2023-10-07 "15" 0 0 "XAUS"
"65100" 2023-10-07 "15" 2158 0 "XFRA"
"65101" 2023-10-07 "15" 500 0 "XGRE"
"65102" 2023-10-07 "16" 682 0 "BSP"
"65103" 2023-10-07 "16" 0 0 "XAUS"
"65104" 2023-10-07 "16" 2975 0 "XFRA"
"65105" 2023-10-07 "16" 500 0 "XGRE"
"65106" 2023-10-07 "17" 682 0 "BSP"
"65107" 2023-10-07 "17" 0 0 "XAUS"
"65108" 2023-10-07 "17" 2975 0 "XFRA"
"65109" 2023-10-07 "17" 500 0 "XGRE"
"65110" 2023-10-07 "18" 682 0 "BSP"
"65111" 2023-10-07 "18" 0 0 "XAUS"
"65112" 2023-10-07 "18" 2975 0 "XFRA"
"65113" 2023-10-07 "18" 500 0 "XGRE"
"65114" 2023-10-07 "19" 674 0 "BSP"
"65115" 2023-10-07 "19" 0 0 "XAUS"
"65116" 2023-10-07 "19" 2942 0 "XFRA"
"65117" 2023-10-07 "19" 500 0 "XGRE"
"65118" 2023-10-07 "20" 674 0 "BSP"
"65119" 2023-10-07 "20" 0 0 "XAUS"
"65120" 2023-10-07 "20" 2942 0 "XFRA"
"65121" 2023-10-07 "20" 500 0 "XGRE"
"65122" 2023-10-07 "21" 674 0 "BSP"
"65123" 2023-10-07 "21" 0 0 "XAUS"
"65124" 2023-10-07 "21" 2942 0 "XFRA"
"65125" 2023-10-07 "21" 500 0 "XGRE"
"65126" 2023-10-07 "22" 674 0 "BSP"
"65127" 2023-10-07 "22" 0 0 "XAUS"
"65128" 2023-10-07 "22" 2942 0 "XFRA"
"65129" 2023-10-07 "22" 500 0 "XGRE"
"65130" 2023-10-07 "23" 674 0 "BSP"
